item_name
Rifamed 60 Syrups
Rifampicin 300 mg Capsules
Rifampicin/ + Inh 150 mg Capsules
Rifampicin/ + Inh 300 mg Capsules
Rifampicin/ + Inh 450 mg Capsules
Rifampicin/ + Inh 60 Syrups
Rifapin 150 mg Tablets
Rifapin 450 mg Tablets
Rifapin-H 150 mg Tablets
Rifapin-H 300 mg Tablets
Rifapin-H 450 mg Tablets
Rifapin-H 50 Syrups
Rifater Tablets
Rifatol Tablets
Rifazid Tablets
Rifazol Plus Tablets
Rifedot-4 Tablets
Rifin 150 mg Tablets
Rifin 300 mg Tablets
Rifin 450 mg Tablets
Rifin Tablets
Rifin-Forte Tablets
Rifin-P Tablets
Rifinah 300 mg Capsules
Rifinah 300 mg Tablets
Rifinah 450 mg Capsules
Rifinah 450 mg Tablets
Rifinzid Tablets
Rifocin 150 mg Capsules
Rifocin 300 mg Capsules
Rifocin 450 mg Tablets
Rifocin 60 Syrups
Riget 250 mg Tablets
Riget 500 mg Tablets
Rigix 10 mg Tablets
Rigix 60 ml Solutions
Rimabex 2 % 60 Suspension
Rimabex 450 mg Tablets
Rimactal (Sandoz) 2 % 60 Syrups
Rimactal (Sandoz) 300 mg Capsules
Rimactal (Sandoz) 450 mg Tablets
Rimactal Inh (Sandoz) 300 mg Tablets
Rimactal Inh (Sandoz) 450 mg Tablets
Rimatol P Tablets
Rimatol Tablets
Rimazid 300 mg Tablets
Rimazid 450 mg Tablets
Rimcure (Sandoz) Tablets
Rimox D.S Tablets
Rimstar (Sandoz) Tablets
Rimstar Fc (Sandoz) Tablets
Rinerge 10 ml Spray
Ringer-D 1000 ml Solutions
Ringer`S Solution 500 ml Injections
Ringolact 1000 ml Injections
Ringolact 500 ml Injections
Ringolact D 1000 ml Injections
Ringolact D 500 ml Injections
Rino Clenil 100 mcg Spray
Rino Clenil 50 mcg Spray
Rino Clenil Inhaler 200 doses Inhalers
Rinofluimucil 10 ml Spray
Ripe Tablets
Ripicin 150 mg Capsules
Ripicin 450 mg Capsules
Riplan 75 mg Tablets
Ripnizide 150 mg Tablets
Ripnizide Ds 300 mg Tablets
Ripnizide Ts 450 mg Tablets
Risek 20 mg Capsules
Risek 40 mg Capsules
Risek 40 mg Infusion
Riso 450 Tablets
Riso 60 Suspension
Riso Tablets
Risomide Tablets
Risp 1 mg Tablets
Risp 2 mg Tablets
Risp 3 mg Tablets
Risp 30 ml Solutions
Risperdal 1 mg Tablets
Risperdal 2 mg Tablets
Risperdal 3 mg Tablets
Risperdal 30 Suspension
Risperdal 4 mg Tablets
Risperiscot 1 mg Tablets
Risperiscot 2 mg Tablets
Risperiscot 3 mg Tablets
Risperiscot 4 mg Tablets
Ritadine 150 mg Tablets
Riteflox 250 mg Tablets
Riteflox 500 mg Tablets
Ritrocin 250 mg Tablets
Rivotril 0.5 mg Tablets
Rivotril 10 ml Drops
Rivotril 2 mg Tablets
Rize 20 mg Capsules
Rize 60 ml Liquids
Roaccutane 10 mg Capsules
Roaccutane 20 mg Capsules
Robix 500 mcg Tablets
Robustin 1 gm Tablets
Robustin 500 mg Tablets
Rocaltrol 0.25 mg Capsules
Rocaltrol 0.5 mg Capsules
Rocephin 2 mg Infusion
Rocephin Im/Iv 1 gm Injections
Rocephin Im/Iv 250 mg Injections
Rocephin Im/Iv 500 mg Injections
Rocimed 1 gm Injections
Rocimed 250 mg Injections
Rocimed 500 mg Injections
Rocip 250 mg Tablets
Rococin 150 mg Tablets
Rococin 300 mg Tablets
Rodrox 125 mg 60 Suspension
Rodrox 250 mg 60 Suspension
Rodrox 500 mg Capsules
Roeri Bec Capsules
Rofegesic 12.5 mg Tablets
Rofegesic 25 mg Tablets
Roflox 250 mg Tablets
Roflox 500 mg Tablets
Rogodox 100 mg Tablets
Rolac 100 mg Capsules
Rolinco 500 mg Capsules
Rolip 10 mg Tablets
Rolip 20 mg Tablets
Rolip 5 mg Tablets
Roman 275 mg Tablets
Roman 550 mg Tablets
Romelex Tablets
Romicef 1 gm Injections
Romicef 500 mg Injections
Romycin 200 mg 15 Suspension
Romycin 250 mg Capsules
Rondec 10 ml Drops
Rondec 120 Syrups
Rondec 60 Syrups
Rondec C 60 Syrups
Rondec-Tr Tablets
Ronex 10 mg Tablets
Ronex 5 mg 60 Syrups
Ronian Capsules
Ronil 1 gm Injections
Ronil 250 mg Injections
Ronil 500 mg Injections
Ronset 50 mg Tablets
Ronset 75 mg Tablets
Rorocin 150 mg Tablets
Rosaced 60 Suspension
Rosaced Forte 60 Suspension
Rosaced Tablets
Rosam 0.5 mg Tablets
Rosdol 100 mg Tablets
Rosdol Ds 500 mg Tablets
Rose F.M 60 Suspension
Rosiden 0.5 % 10 gm Gels
Rosiden 20 mg Capsules
Rosiden 20 mg Injections
Rosiden 20 mg Tablets
Rosita 2 mg Tablets
Rosita 4 mg Tablets
Rosita 8 mg Tablets
Rotem 40 mg Capsules
Rotem 80 mg Injections
Rouscef 500 mg Injections
Rovamycine 1.5 miu Tablets
Rovamycine 3 miu Tablets
Rovigon Chewable Dragees
Rovigon Tablets
Roxacin 100 mg Tablets
Roxacin 150 mg Tablets
Roxacin 300 mg Tablets
Roxben 150 mg Tablets
Roxenol 100 ml Solutions
Roxenol 4.5 litres Solutions
Roxenol 50 ml Solutions
Roxenol 500 ml Solutions
Roxib 12.5 mg Tablets
Roxicam 10 mg Capsules
Roxicam 20 mg Capsules
Roxicam 25 gm Gels
Roxidin 20 mg Capsules
Roxidin 20 mg Tablets
Roximed 150 mg Tablets
Roximed 300 mg Tablets
Roximed Tablets
Roximycin 150 mg Tablets
Roximycin 300 mg Tablets
Roxin 250 mg Tablets
Roxin 500 mg Tablets
Roxitec 150 mg Tablets
Roxitec Tablets
Roxitin 150 mg Tablets
Roxitin 300 mg Tablets
Roxy 100 mg Tablets
Roxy 150 mg Tablets
Roxy 300 mg Tablets
Roxy Tablets
Roxyrex 150 mg Tablets
Roxyrex 300 mg Tablets
Roxyzin 10 mg Tablets
Roxyzin 25 mg Tablets
Royflox 200 mg Tablets
Rozax 20 mg Capsules
Rozi 2 mg Tablets
Rozi 4 mg Tablets
Rozi 8 mg Tablets
Rozid 250 mg Tablets
Rozid 500 mg Tablets
Rozig 4 mg Tablets
Rozig 8 mg Tablets
Rozitin 20 mg Tablets
Ruberin 120 Suspension
Ruberin 60 Suspension
Rubicin (Ebewe) 10 mg Injections
Rubicin (Ebewe) 50 mg Injections
Rubifer 60 Syrups
Rubiject 20/5 mg/ml Injections
Rubinol 100 mg Tablets
Rubor 50 mg Tablets
Rukgasee 0.2 mg Tablets
Rulid 150 mg Tablets
Rulid-D 50 mg Tablets
Rumafen 30 gm Gels
Rumafen 60 Suspension
Rumagesic 100 mg Tablets
Rumagesic 50 mg Tablets
Rumalaya (Himalaya) Tablets
Rumatofen 200 mg Tablets
Rumatofen 400 mg Tablets
Rumatofen 90 Suspension
Rumin 120 Suspension
Rumin 200 mg Tablets
Rumin 400 mg Tablets
Rumin 60 Suspension
Rumin 90 Suspension
Rumol 25 gm Creams
Rumol 60 ml Lotions
Rumolon Injections
Runik Tablets
Ruphen Tablets
Ruscorectal 15 gm Ointments
Rydem 10 mg Tablets
Rydem 2.5 mg Tablets
Rydem 5 mg Tablets
Rythobact 250 mg Tablets
Rythobact 500 mg Tablets
Ryxon 1 gm Injections
Ryxon 250 mg Injections
Ryxon 500 mg Injections
S-Lof 200 mg Tablets
S-Pram 20 mg Tablets
S.Metra 0.5 % 10 ml Infusion
Sac 40 mg Tablets
Safalex 500 mg Capsules
Safalex 60 Syrups
Safdroxil 10 ml Drops
Safdroxil 125/5 mg/ml Suspension
Safdroxil 250 mg Capsules
Safdroxil 250/5 mg/ml Suspension
Safepram 10 mg Tablets
Safloid 5 ml Drops
Saista 10 mg Tablets
Saista 20 mg Tablets
Saista 40 mg Tablets
Sakoon 3 mg Tablets
Salazine 500 mg Tablets
Salazodine 500 mg Tablets
Salazopyrin (Pharmacia) 500 mg Tablets
Salbo 100 mcg Aerosol
Salcyd 100 gm Bar
Salden 20 mg Capsules
Salfix 400 mg Capsules
Salicrd 150 mg Tablets
Salicrd 75 mg Tablets
Salicylic Acid 10 ml Ear Drops
Saloderm 15 gm Ointments
Saman 10 mg Tablets
Sambutol-Inh 300 mg Tablets
Samerol-N Tablets
Samophen 500 mg Tablets
Samophen 60 Suspension
Samophen Extra 500 mg Tablets
Sanamidol 20 mg Capsules
Sanclear 10 gm Creams
Sancos 60 Syrups
Sancos Cough Linctus 60 Syrups
Sandan 20 mg Tablets
Sandimmun 100 mg Capsules
Sandimmun 25 mg Capsules
Sandimmun 50 ml Infusion
Sandostatin 0.05 mg Injections
Sandostatin 0.1 mg Injections
Sandostatin 20 mg Injections
Sangobion 12 Syrups
Sangobion Capsules
Saniband Bandages
Sanid 100 mg Tablets
Saniplast Bandages
Sanjuis Tablets
Sante 20 mg Capsules
Santevini Plus 120 Syrups
Santirol 5 Suspension
Santobrex 3.5 gm Ointments
Santobrex 5 ml Solutions
Santochlor 0.5 % 10 ml Solutions
Santochlor 1 % 3.5 gm Ointments
Santodex 3.5 gm Ointments
Santodex 5 ml Drops
Santogat 200 mg Tablets
Santogat 400 mg Tablets
Santolev 0.5 % 10 ml Solutions
Santovir 5 % 10 gm Creams
Sanzym 120 Syrups
Sapifer 60 Syrups
Sapnovate-N 5 gm Ointments
Sapotin 450 Suspension
Sapotin 60 Suspension
Sapraz 30 mg Capsules
Saprofen 400 Suspension
Saprofen 90 Suspension
Saptamol 450 Suspension
Saptamol 60 Suspension
Saptri 400 Suspension
Saptri 50 Suspension
Sarapyrine Tablets
Sarcol 50 mg Tablets
Sarcoptin 1 % 50 gm Creams
Saridon Tablets
Sartan 50 mg Tablets
Sartan-H 50 mg Tablets
Sauran 1000 mg Injections
Sauran 250 mg Injections
Savdil 20 mg Capsules
Savdil 40 mg Capsules
Savdil 60 mg Capsules
Save 10 mg Tablets
Save 20 mg Tablets
Save 40 mg Tablets
Savelox 500 mg Tablets
Savemed 1 gm Injections
Savemed 125 mg 60 ml Injections
Savemed 250 mg 60 ml Injections
Savemed 250 mg Capsules
Savemed 250 mg Injections
Savemed 500 mg Capsules
Savemed 500 mg Injections
Savimycin 100 mg Capsules
Savtol 1 litre Solutions
Saydalgin 500 mg Tablets
Saydazol 200 mg Tablets
Saydazol 400 mg Tablets
Saydetron Tablets
Sazolene 500 mg Injections
Scabene 50 gm Creams
Scabene 60 ml Lotions
Scabicure 120 Suspension
Scabicure 450 Suspension
Scabicure 60 Suspension
Scabiderm 30 gm Creams
Scabion 20 gm Creams
Scabion 60 ml Lotions
Scablin 50 gm Creams
Scablin 60 ml Lotions
Schazobutol 400 mg Tablets
Schazobutol Tablets
Schazoo`S B-Tonic 120 Syrups
Schazopyrin Tablets
Scopan Co Tablets
Sd Syringe 3 cc Syringe
Sd Syringe 5 cc Syringe
Secazole 100 mg Tablets
Secazole 30 Suspension
Secazole 500 mg Tablets
Secniben 500 mg Tablets
Secniben Ds 1 gm Tablets
Secnidal 500 mg Suspension
Secnidal 500 mg Tablets
Secnidal 750 mg Suspension
Secnidal Forte 1 gm Tablets
Secnim 1 gm Tablets
Secnim 500 mg Suspension
Secnim 500 mg Tablets
Secnim Monodose 750 mg Suspension
Secnirox 1000 mg Tablets
Secnirox 30 Suspension
Secnizin 500 mg Tablets
Secodic Creams
Secodic H Creams
Secofloxacin 250 mg Tablets
Secofloxacin 50 ml Infusion
Secondax 1000 mg Tablets
Secouracil 250 mg Injections
Secure 100 mg 30 Suspension
Secure 100 mg 60 Suspension
Secure 200 mg Capsules
Secure 400 mg Capsules
Sedacoron (Ebewe) 150 mg Injections
Sedacoron (Ebewe) 200 mg Tablets
Sedectil 100 mg Tablets
Sedil 10 mg Tablets
Sedinor 10 mg Tablets
Sedonil 1.5 mg Tablets
Sedonil 3 mg Tablets
Sefecox 100 mg Capsules
Sefecox 200 mg Capsules
Sefkin 100 mg Injections
Sefkin 250 mg Injections
Sefkin 500 mg Injections
Seflor 250 mg Capsules
Seflor 500 mg Suspension
Seflor 60 Suspension
Seflor Ds 60 Suspension
Sefoban 0.25 gm Injections
Sefoban 0.5 gm Injections
Sefoban 1 gm Injections
Sefozon 0.25 gm Injections
Sefozon 0.5 gm Injections
Sefozon 1 gm Injections
Sefrin 1 gm Injections
Sefrin 125 mg 60 Suspension
Sefrin 250 mg 60 Suspension
Sefrin 250 mg Capsules
Sefrin 250 ml Injections
Sefrin 500 mg Capsules
Sefrin 500 mg Injections
Sefta 1 gm Injections
Sefta 250 mg Injections
Sefta 500 mg Injections
Segate 10 ml Drops
Segazole 20 mg Capsules
Seizunil 120 Syrups
Seizunil 200 mg Tablets
Seizunil 400 mg Tablets
Selanz Sr 30 mg Capsules
Seleco 100 mg Tablets
Seleco 200 mg Tablets
Selectin 10 mg Tablets
Selectin 5 mg 60 Suspension
Selgin Tablets
Seloxx 100 mg Capsules
Seloxx 200 mg Capsules
Semag 400 mg Tablets
Semenol 10 mg Tablets
Semi Glicon 2.5 mg Tablets
Semi Metcon Tablets
Semidine 200 mg Tablets
Semidine 400 mg Tablets
Semo-C 100 mg Tablets
Semocilline 250 mg Capsules
Semocilline Forte 250 mg 60 Suspension
Semocof 120 Syrups
Semocof 450 Syrups
Semocof 60 Syrups
Semodex 28 gm Ointments
Semoquine 150 mg Tablets
Semorfen 200 mg Tablets
Semorfen 400 mg Tablets
Semorfen 90 Suspension
Semosil 120 Suspension
Semosil Tablets
Semotox 500 mg Tablets
Semozin 120 ml Elixir
Semozin 450 ml Elixir
Senergy-Od 10 mg Tablets
Senergy-Od 30 Syrups
Senex 30 Suspension
Senex 500 mg Tablets
Senex Forte 1000 mg Tablets
Senidon 500 mg Tablets
Senizole 1000 mg Tablets
Senoxi-20 20 mg Tablets
Sensible 10 mg Tablets
Sensicon 20 mg Tablets
Sensival 25 mg Tablets
Sensival 75 mg Tablets
Senticare Capsules
Seproderm 20 gm Ointments
Septazole 400 Suspension
Septazole 50 Suspension
Septazole Ds Tablets
Septazole Tablets
Septem 90 Syrups
Septinil 10 % 450 ml Solutions
Septinil 10 % 60 ml Solutions
Septinil 7.50 % 450 ml Scrub
Septinil 7.50 % 60 ml Scrub
Septipan 30 Syrups
Septirox 150 mg Tablets
Septoplex 112 Syrups
Septran Ds Tablets
Septran Paeds 50 Suspension
Septran Tablets
Septrozole 400 Suspension
Septrozole 50 Suspension
Septrozole Tablets
Sequence 60 mg Tablets
Seradep 10 mg Tablets
Seradep 5 mg Tablets
Serazyme 5 mg Tablets
Serc 16 mg Tablets
Serc 8 mg Tablets
Serenace 0.25 mg Tablets
Serenace 1.5 mg Tablets
Serenace 10 mg Tablets
Serenace 2 mg 15 ml Drops
Serenace 5 mg Injections
Serenace 5 mg Tablets
Seretide Inhalers
Serevent 60 doses Inhalers
Sergifex 1 gm Injections
Sergifex 250 mg Injections
Sergifex 500 mg Injections
Seroft 100 mg Tablets
Seroft 50 mg Tablets
Seronil 20 mg Capsules
Seroquel 100 mg Tablets
Seroquel 25 mg Tablets
Seroxat (Sk&F) 20 mg Tablets
Seroxin 750 mg Injections
Serpafar 50 mg Tablets
Sert 100 mg Tablets
Sert 50 mg Tablets
Setacar 250 mg Tablets
Setak 10 mg Tablets
Setapam 20 mg Tablets
Setex 1 gm Injections
Setex 250 mg Injections
Setex 500 mg Injections
Setron 7 mg Tablets
Setron 8 mg Tablets
Sevidon 10 mg Vaginal Tablets
Sevidon 120 Suspension
Sevidoxine Tablets
Sevtol 100 ml Lotions
Sevtol 50 ml Lotions
Sharp 75 mg Tablets
Shevaz 1 gm Injections
Shevaz 250 mg Injections
Shevaz 500 mg Injections
Shintax 1 gm Injections
Shirazole 200 mg Tablets
Shirazole 400 mg Tablets
Shirodex 0.5 mg Tablets
Siam 120 Suspension
Siam Tablets
Sibelium 10 mg Capsules
Sibutril 10 mg Capsules
Sichor 10 mg Tablets
Sichor 20 mg Tablets
Sidic 15 gm Creams
Sidicort 1 gm Creams
Sidicort 15 gm Creams
Sidik 15 gm Creams
Sidik H 15 gm Creams
Siesta 10 mg Tablets
Sificetina (Sifi) 10 ml Drops
Sificetina (Sifi) 5 gm Ointments
Sificrom (Sifi) 4 % 10 ml Drops
Sigel 120 Suspension
Sigmar 10 mg Tablets
Signa 50 mg Tablets
Silchol 200 mg Tablets
Silifos 200 mg 120 Suspension
Silifos 200 mg Tablets
Silimarin 105 mg 60 Suspension
Silimarin 200 mg Tablets
Silirin 105 mg 60 Suspension
Silirin 200 mg Tablets
Silliver 200 mg Tablets
Silocrol Forte 120 Suspension
Silser 10 mg Tablets
Silser 20 mg Tablets
Siltran 400 Suspension
Siltran 50 Suspension
Silvate 30 gm Creams
Silvate 50 gm Creams
Silvazin 10 gm Creams
Silvazin 20 gm Creams
Silvazin 250 gm Creams
Silvazin 50 gm Creams
Silvin 15 gm Creams
Silvin 50 gm Creams
Silynord 200 mg Capsules
Sim-Stat 10 mg Tablets
Sim-Stat 20 mg Tablets
Simcam 10 mg Tablets
Simcam 20 mg Tablets
Simeco 120 Suspension
Simeco Tablets
Simethicone Susp 120 Suspension
Simezet 10/10 mg Tablets
Simezet 10/20 mg Tablets
Simezet 10/40 mg Tablets
Simpill 10 mg Tablets
Simpill 20 mg Tablets
Simplacor 10 mg Tablets
Simplacor 20 mg Tablets
Simroxy 20 mg Capsules
Sims 10 mg Tablets
Sims 20 mg Tablets
Simtas 10 mg Tablets
Simtas 20 mg Tablets
Simulect 20 mg Injections
Simva 10 mg Tablets
Simva 20 mg Tablets
Simvacor 10 mg Tablets
Simvacor 20 mg Tablets
Simvacor 40 mg Tablets
Simvascot 10 mg Tablets
Simvascot 20 mg Tablets
Simvastin 10 mg Tablets
Simvastin 20 mg Tablets
Simvazaf 10 mg Tablets
Simvazaf 20 mg Tablets
Sinaxamol Plus Tablets
Sindam Tablets
Sindose Tablets
Sinedopa 275 mg Tablets
Sinemet Tablets
Sinersel Ds Tablets
Sinersel Tablets
Sinopril 10 mg Tablets
Sinopril 5 mg Tablets
Sinupret Tablets
Sinutab (Parke-Davis) Tablets
Sioalkali 120 Syrups
Siocitra 120 Syrups
Siovena 120 Syrups
Siprof 250 mg Tablets
Siprof 500 mg Tablets
Siroline 120 Syrups
Siroxn 250 mg Tablets
Siroxn 500 mg Tablets
Sistalgin 2 ml Injections
Sistalgin Tablets
Sisuzine 1 % 20 gm Creams
Sisuzine 1 % 25 gm Creams
Sisuzine 1 % 250 gm Creams
Sisuzine 1 % 50 gm Creams
Sizadox 100 mg Tablets
Sizzle 120 mg Tablets
Sizzle 180 mg Tablets
Sizzle 60 mg Tablets
Skamrex Tablets
Skelgesic 2 mg Tablets
Skenazole 15 gm Creams
Skif 150 mg Capsules
Skif 50 mg Capsules
Skilax 15 ml Drops
Skilax Tablets
Skinoren 10 gm Creams
Skud 100 mg Tablets
Skud 50 mg Tablets
Sky-Zone 1 gm Injections
Sky-Zone 250 mg Injections
Sky-Zone 500 mg Injections
Skymox 10 ml Drops
Skymox 125 mg 60 Syrups
Skymox 250 mg 60 Syrups
Skymox 250 mg Capsules
Skymox 500 mg Capsules
Slash 10 mg Capsules
Slash 15 mg Capsules
Slimer 10 mg Capsules
Slimer 15 mg Capsules
Slimstatin 10 mg Tablets
Slimstatin 20 mg Tablets
Slimtab 120 mg Capsules
Slit 3.2 mm Knife
Slocycline 100 mg Capsules
Smartin 10 mg Tablets
Smartin 20 mg Tablets
Smecta Powder
Smyle 120 ml Solutions
Snapcef 100 mg 30 Suspension
Snapcef 400 mg Capsules
Sneez 120 mg Tablets
Sneez 180 mg Tablets
Sneez 60 mg Tablets
Snolip 10 mg Tablets
Snolip 20 mg Tablets
Socalm (Lloyds) 20 mg Tablets
Socin 1 gm Injections
Socin 250 mg Injections
Socin 500 mg Injections
Socirate 120 Syrups
Soda Citron 120 Syrups
Soda Glycerine 10 ml Ear Drops
Soda Mint Tablets
Sodamint 300 mg Tablets
Sodex 112 gm Powder
Sodex 5 gm Powder
Sodium Acid Citrate 120 Syrups
Sodium Bicarbonate 8.40 % 50 ml Injections
Sodium Chloride 1000 ml Infusion
Sodium Chloride 500 ml Infusion
Sodium Chloride Inj 0.9% 1000 ml Infusion
Sodium Chloride Inj 0.9% 500 ml Infusion
Sodium Lactate 1/6molar 1000 ml Solutions
Sodium Lactate 1/6molar 500 ml Solutions
Sodocef 1 gm Injections
Sodocef 250 mg Injections
Sodocef 500 mg Injections
Sofac 20 gm Gels
Sofac 25 mg Injections
Sofac 50 mg Tablets
Sofac 75 mg Tablets
Sofac Sr 100 mg Tablets
Sofren 25 mg Injections
Sofren 50 mg Tablets
Softin 10 mg Tablets
Softin 60 Syrups
Sofvasc 2.5 mg Tablets
Sol-Prin 300 mg Tablets
Solcoseryl (Solco) 10 ml Injections
Solcoseryl (Solco) 2 ml Injections
Solcoseryl (Solco) 20 gm Gels
Solcoseryl Dental Adhesive Paste (Solco) 5 gm Paste
Solobect 1 gm Injections
Solobect 2 gm Injections
Solophar 50 ml Oral Spray
Solu-Cortef (Pharmacia) 100 mg Injections
Solu-Cortef (Pharmacia) 250 mg Injections
Solu-Cortef (Pharmacia) 500 mg Injections
Solu-Hydrocort 100 mg Injections
Solu-Hydrocort 250 mg Injections
Solu-Hydrocort 500 mg Injections
Solu-Medrol (Pharmacia) 1 gm Injections
Solu-Medrol (Pharmacia) 125 mg Injections
Solu-Medrol (Pharmacia) 250 mg Injections
Solu-Medrol (Pharmacia) 40 mg Injections
Solvocef 500 mg Capsules
Somezol 20 mg Capsules
Somezol 40 mg Capsules
Somnite 2 ml Injections
Somogel 15 gm Gels
Sonac 275 mg Tablets
Sonac 550 mg Tablets
Sonal 25 mg Tablets
Sonal 50 mg Tablets
Sonal 75 mg Tablets
Sonnet 1 gm Injections
Sonnet 250 mg Injections
Sonnet 500 mg Injections
Sonomycin 250 mg 60 Suspension
Sontel 10 mg Tablets
Sontel 4 mg Tablets
Sontel 5 mg Tablets
Sophilax 75 mg 15 ml Drops
Sophilax Tablets
Sopra 30 mg Capsules
Sorbic 500 mg Tablets
Sorbic Acid 500 mg Tablets
Sorbimon 20 mg Tablets
Sosegon (Sanofi) 25 mg Tablets
Sosegon (Sanofi) Injections
Soseno 300 mg Injections
Sostatin 200 mg Capsules
Spactrum 100 mg Tablets
Spactrum 200 mg Tablets
Spadix 4 ml Injections
Spadix Tablets
Spalin 20 mg Injections
Spalin 5 ml Injections
Spalin Tablets
Spar-Cin 100 mg Tablets
Sparaxin 100 mg Tablets
Sparflox 100 mg Tablets
Sparmed 100 mg Tablets
Sparsel 100 mg Tablets
Spasfon 4 ml Injections
Spasfon 80 mg Tablets
Spasfree 2 mg Tablets
Spasler Neo 135 mg Tablets
Spasler-P 60 Syrups
Spasmex 40 mg Injections
Spasmex 80 mg Tablets
Spasmo-Cibalgin Tablets
Spasmogin Tablets
Spasmomen 40 mg Tablets
Spasmonal 60 mg Capsules
Spasmopriv 135 mg Tablets
Spasrex 135 mg Tablets
Spasrid 80 mg Tablets
Spasrid Injections
Spastiz 2 mg Tablets
Spazole 120 Suspension
Spazole 60 Suspension
Spectrix 250 mg Tablets
Spectrix 500 mg Tablets
Speedro 1 gm Injections
Speedro 250 mg Injections
Speedro 500 mg Injections
Spell-250 250 mg Capsules
Spensid 60 Syrups
Spersacarpine (Ciba Vision) 2 % 10 ml Drops
Spersadex (Ciba Vision) 1 % 5 ml Drops
Spersadex 0.1% (Ciba Vision) 100 % 5 ml Drops
Spersadex Compound (Ciba Vision) 5 ml Drops
Spersadexoline (Ciba Vision) 5 ml Drops
Spersallerg (Ciba Vision) 10 ml Drops
Spersanicol (Ciba-Vision) 10 ml Drops
Spic-Fenic 75 mg Injections
Spic-Lexin 500 mg Capsules
Spical Tablets
Spike 15 gm Creams
Spike 200 mg Tablets
Spike 5 gm Creams
Spike 60 ml Solutions
Spirax 2 mg Tablets
Spirax 3 mg Tablets
Spiromide Tablets
Spiromide-40 Tablets
Spirosine 1 gm Injections
Sporanox 100 mg Capsules
Sporonil 1 gm Injections
Sporonil 250 mg Injections
Sporonil 500 mg Injections
Spril 30 Syrups
Spril 400 mg Capsules
Stabil 5 mg Tablets
Stablon 12.5 mg Tablets
Stadol Im/Iv 1 mg Injections
Staficin 156.25 mg 60 Syrups
Staficin 312.25 mg 60 Syrups
Staficin 375 mg Tablets
Staficin 625 mg Tablets
Stamaril Injections
Stamin 10 mg Tablets
Stamin 60 Syrups
Standacillin 250 mg 60 Syrups
Standacillin 250 mg Capsules
Standacillin 250 mg Injections
Standacillin 500 mg Capsules
Stanflox 500 mg Infusion
Staridin 1 gm Injections
Staridin 125 mg 60 Suspension
Staridin 250 mg 60 Suspension
Staridin 250 mg Capsules
Staridin 250 mg Injections
Staridin 500 mg Capsules
Staridin 500 mg Injections
Starlev 250 mg Tablets
Starlev 500 mg Tablets
Starlev 500/100 mg/ml Tablets
Starpram 10 mg Tablets
Statin 10 mg Tablets
Statin 40 mg Tablets
Stator 20 mg Tablets
Stavomox 1 gm Tablets
Stavomox 156.25 mg 60 Syrups
Stavomox 312.25 mg 60 Syrups
Stavomox 375 mg Tablets
Stavomox Ds 625 gm Tablets
Staxin 400 mg Tablets
Stayfen 100 mg Injections
Stayfen 100 mg Tablets
Stayfen 200 mg Tablets
Stelabid No.2 Tablets
Stelabid Tablets
Stelazine 1 mg Tablets
Stelazine 5 mg Tablets
Stemetil 5 mg Tablets
Stenzar 120 ml Tablets
Steplex 120 Syrups
Steplex 60 Syrups
Steridox 5 ml Drops
Steron 15 mg 5 Syrups
Stiemazol 10 gm Creams
Stiemazol 60 ml Lotions
Stiemycin Ds 60 Syrups
Stiemycine D.S 60 ml Solutions
Stilnox (Sanofi) 10 mg Tablets
Stilnox 10 mg Tablets
Stimol 120 Syrups
Stimol Injections
Stimulax 15 ml Drops
Stolac 120 Syrups
Stolee 40 mg Capsules
Stomacid 150 mg Tablets
Stomacid 60 Suspension
Stomacid Ds 300 mg Tablets
Stomeze 10 mg Suspension
Stomeze 120 ml Tablets
Stopan 50 mg Tablets
Stracef 1 gm Injections
Stracef 250 mg Injections
Stracef 500 mg Injections
Strepsils Lozenges
Streptase 1.5 iu Injections
Streptofactor 1.5 miu Injections
Streptomagma 90 Suspension
Streptomycin 1 gm Injections
Stresam 50 mg Capsules
Stresstabs 600 Tablets
Strike 100 mg Tablets
Strike 150 mg Tablets
Strike 300 mg Tablets
Stugeron 25 mg Tablets
Stugeron 75 mg Capsules
Stumpan 50 mg Tablets
Succin Inj (Vuab) 100 mg Injections
Sucfate 0.5 gm Tablets
Sucfate 1 gm 60 Suspension
Sucfate 1 gm Tablets
Sucmed 1 gm Suspension
Sucmed 1 gm Tablets
Sucrafate 1 gm 60 Suspension
Sucrafate 1 gm Tablets
Sucrafate 500 mg Tablets
Sucral-Heim 60 Suspension
Sugamet 500 mg Tablets
Sugarstrip Strip
Sulbamox 60 Suspension
Sulbamox 750 mg Injections
Sulbamox Ds 1000 mg Tablets
Sulbamox Ds 1500 mg Injections
Sulbamox Ds 500 mg 60 Suspension
Sulbamox Tablets
Sulbarax Injections
Sulcrate 60 Suspension
Suldoxin Tablets
Sulfaben 15 Suspension
Sulfaben Tablets
Sulfarim 400 Suspension
Sulfarim 50 Suspension
Sulfarim Tablets
Sulfasal 500 mg Tablets
Sulide 100 mg Tablets
Sulpeol 25 mg Tablets
Sulpeol 50 mg Tablets
Sulphacetamide 10 % 10 ml Drops
Sulphacetamide 10 % 10 ml Solutions
Sulphacetamide 20 % 10 ml Drops
Sulphacetamide 20 % 10 ml Solutions
Sulphadiazine 500 mg Tablets
Sulphadimidine 500 mg Tablets
Sulphakream-N 80 gm Creams
Sulphamed 10 % 10 ml Solutions
